PID,Speed,MPE,Correct,RT,Effective_Duration_s
13,1.5,8,1,0.856,1.8052
13,5.0,2,0,0.5549,1.7977
13,15.0,4,1,1.2037,0.6602
13,5.0,8,1,0.7278,1.8021
13,1.5,2,0,0.8051,1.801
13,0.0,4,1,1.1958,1.801
13,0.0,8,0,0.476,1.8097
13,15.0,2,0,1.2191,0.6617
13,0.0,2,1,0.7424,1.8031
13,1.5,8,1,0.9393,1.8077
13,1.5,2,1,0.9588,1.8009
13,5.0,2,1,0.7607,1.8024
13,1.5,4,1,1.0507,1.798
13,5.0,2,0,0.5931,1.8105
13,5.0,8,1,0.7902,1.8079
13,15.0,4,1,1.0435,0.657
13,0.0,2,1,0.5839,1.7949
13,5.0,2,1,0.7987,1.7966
13,15.0,4,1,1.0692,0.6597
13,1.5,2,1,0.5485,1.8022
13,0.0,4,1,1.1461,1.8029
13,5.0,2,0,0.7371,1.8101
13,5.0,4,1,0.5797,1.8047
13,1.5,2,1,1.0086,1.8067
13,15.0,4,1,1.4297,0.6594
13,0.0,8,1,0.6658,1.8005
13,0.0,4,1,0.8236,1.7994
13,1.5,4,1,1.0522,1.8015
13,15.0,4,1,1.1748,0.6632
13,15.0,4,0,1.4859,0.6629
13,15.0,8,1,1.1373,0.6616
13,15.0,8,1,1.1079,0.663
13,0.0,4,1,0.8505,1.8033
13,0.0,8,1,0.7923,1.8087
13,1.5,4,1,0.9906,1.8023
13,1.5,4,1,0.9906,1.8058
13,0.0,2,1,0.9109,1.8053
13,1.5,8,1,1.0235,1.8068
13,0.0,4,1,0.764,1.8067
13,0.0,8,1,0.8136,1.8025
13,5.0,4,0,0.6805,1.8108
13,1.5,8,1,0.7993,1.8007
13,0.0,2,1,0.8056,1.8063
13,15.0,4,1,1.1745,0.6573
13,1.5,8,1,0.8339,1.8007
13,5.0,8,1,0.7682,1.8056
13,0.0,2,0,1.0881,1.8066
13,15.0,4,1,3.761,0.6557
13,0.0,8,1,0.9845,1.8029
13,0.0,4,1,0.7679,1.8002
13,1.5,4,1,0.9462,1.8065
13,1.5,8,1,0.8191,1.8018
13,1.5,4,1,1.1188,1.8065
13,1.5,2,1,0.8149,1.8094
13,5.0,2,1,0.8399,1.8054
13,5.0,2,1,0.6919,1.7991
13,1.5,4,1,0.7942,1.8017
13,1.5,4,1,0.9752,1.8093
13,0.0,2,0,0.6802,1.8065
13,1.5,8,1,0.9717,1.7997
13,5.0,2,1,0.6323,1.8041
13,15.0,2,1,1.1581,0.6665
13,5.0,2,0,0.5842,1.8005
13,0.0,2,1,0.9476,1.8086
13,1.5,8,1,0.6035,1.8025
13,1.5,2,1,0.6422,1.8071
13,0.0,2,1,0.9053,1.8076
13,5.0,2,1,0.7594,1.806
13,15.0,4,0,0.8872,0.6678
13,0.0,8,0,0.9733,1.8042
13,15.0,2,0,1.2581,0.6717
13,15.0,8,0,1.1506,0.6629
13,5.0,8,1,0.8258,1.803
13,1.5,2,0,0.7665,1.8011
13,0.0,8,1,0.9991,1.8041
13,5.0,4,0,0.8272,1.8074
13,5.0,4,1,0.868,1.8033
13,1.5,4,1,0.842,1.8083
13,5.0,8,1,0.5971,1.802
13,0.0,4,1,0.6972,1.8016
13,5.0,8,1,0.6316,1.8013
13,0.0,2,1,0.7756,1.7991
13,0.0,4,0,0.6866,1.8073
13,15.0,2,0,1.5315,0.6571
13,15.0,8,1,1.5123,0.6649
13,1.5,4,1,0.7593,1.8086
13,0.0,8,1,0.7997,1.8094
13,5.0,2,1,0.829,1.8115
13,1.5,4,1,1.1231,1.801
13,5.0,4,1,0.8991,1.8069
13,5.0,4,1,0.6183,1.8021
13,5.0,2,1,0.6165,1.8071
13,0.0,8,1,0.9354,1.8014
13,15.0,2,0,1.0987,0.6679
13,15.0,2,0,1.3027,0.664
13,1.5,2,1,1.0032,1.8056
13,15.0,8,1,1.1241,0.6592
13,0.0,2,1,0.8806,1.7966
13,5.0,4,0,0.6707,1.8034
13,15.0,8,1,1.0655,0.6671
13,15.0,4,0,1.5621,0.6574
13,15.0,8,0,1.321,0.662
13,5.0,2,1,0.7696,1.8014
13,0.0,2,1,0.654,1.8046
13,15.0,2,1,4.023,0.6537
13,1.5,4,1,0.636,1.8059
13,5.0,4,1,0.5967,1.8008
14,0.0,4,1,0.8636,1.8063
14,5.0,8,1,0.8393,1.8052
14,15.0,8,1,0.9057,0.6606
14,1.5,4,0,0.8854,1.8015
14,0.0,4,0,0.8135,1.8017
14,0.0,2,1,0.6567,1.8025
14,15.0,4,0,1.0851,0.6671
14,0.0,8,1,0.6385,1.8085
14,0.0,8,1,0.7931,1.8027
14,5.0,8,1,0.7067,1.804
14,5.0,8,1,0.5557,1.8051
14,5.0,8,1,0.5985,1.8078
14,15.0,2,0,1.2948,0.6591
14,5.0,2,1,0.5806,1.8019
14,0.0,2,0,0.8929,1.8034
14,1.5,4,0,1.0834,1.8049
14,0.0,4,1,0.8523,1.8047
14,5.0,2,0,0.8952,1.8061
14,1.5,8,1,1.0974,1.8059
14,5.0,2,0,0.6865,1.7965
14,15.0,4,1,1.3726,0.6628
14,5.0,4,1,0.6697,1.8018
14,5.0,4,1,0.7013,1.8056
14,1.5,2,0,1.1991,1.8046
14,15.0,2,1,1.3942,0.6707
14,5.0,8,1,0.7284,1.8014
14,5.0,4,1,0.6952,1.8047
14,1.5,2,1,1.0192,1.81
14,15.0,2,1,1.4615,0.6568
14,1.5,8,1,0.8947,1.8024
14,15.0,4,0,0.9472,0.6561
14,0.0,8,1,1.1723,1.8031
14,15.0,4,1,0.7596,0.6568
14,5.0,8,1,0.7093,1.8005
14,0.0,2,1,1.0183,1.805
14,5.0,4,1,0.7938,1.8047
14,0.0,2,0,3.182,1.8057
14,15.0,4,1,1.1857,0.6523
14,5.0,4,0,0.9498,1.8035
14,0.0,4,1,0.8002,1.7994
14,15.0,8,1,1.1432,0.6634
14,0.0,4,1,0.7318,1.8047
14,1.5,2,1,0.985,1.8031
14,5.0,2,1,0.8632,1.7975
14,0.0,4,1,0.9874,1.8115
14,0.0,4,1,0.6284,1.8057
14,0.0,4,1,0.7715,1.8018
14,1.5,4,0,0.7107,1.8068
14,5.0,2,0,0.8731,1.8033
14,15.0,2,0,1.2815,0.6636
14,0.0,8,1,0.7386,1.8023
14,0.0,4,1,0.7956,1.7994
14,5.0,2,0,0.7769,1.8039
14,0.0,4,1,0.7472,1.8094
14,1.5,2,1,0.9931,1.7997
14,15.0,8,1,1.3491,0.6616
14,15.0,8,1,1.2572,0.6658
14,5.0,8,1,0.6609,1.8068
14,5.0,2,0,0.6269,1.8025
14,1.5,8,1,0.9851,1.806
14,0.0,8,1,0.8993,1.8081
14,5.0,4,1,0.8416,1.8068
14,0.0,2,1,0.6768,1.8034
14,0.0,2,1,0.8106,1.8076
14,1.5,8,1,0.8592,1.8011
14,15.0,4,1,0.9555,0.6677
14,5.0,4,1,0.8328,1.8034
14,1.5,2,0,0.852,1.8088
14,15.0,8,0,1.1068,0.6677
14,15.0,4,0,1.094,0.6597
14,15.0,2,1,0.9797,0.6668
14,15.0,4,0,0.9417,0.6602
14,0.0,4,1,0.6079,1.8113
14,1.5,8,1,0.89,1.8038
14,1.5,2,0,1.0586,1.8038
14,5.0,2,0,0.8476,1.8095
14,1.5,4,1,0.9421,1.8048
14,1.5,8,1,0.7933,1.8058
14,15.0,4,1,1.2106,0.6602
14,1.5,4,1,0.8108,1.8047
14,0.0,2,1,0.7781,1.8046
14,15.0,8,0,1.1311,0.6629
14,5.0,2,0,0.7628,1.8091
14,15.0,8,1,1.0394,0.6591
14,1.5,4,1,0.8689,1.8019
14,1.5,8,1,0.7392,1.8065
14,1.5,4,1,1.0081,1.8024
14,5.0,4,0,0.6086,1.8053
14,5.0,4,0,0.7845,1.8045
14,0.0,8,1,0.6448,1.8025
14,0.0,2,1,0.5174,1.8078
14,0.0,2,1,0.7945,1.8016
14,0.0,4,1,0.8231,1.8063
14,5.0,4,1,0.5398,1.8074
14,5.0,8,1,0.6261,1.8023
14,15.0,4,1,1.5055,0.6562
14,5.0,8,1,0.11,1.8033
14,5.0,2,1,0.7619,1.8009
14,0.0,2,0,0.6672,1.8079
14,0.0,8,1,0.9005,1.8036
14,15.0,4,1,1.3032,0.6612
14,0.0,8,1,0.5615,1.8058
14,1.5,2,1,0.8129,1.804
14,1.5,8,1,0.7984,1.8029
14,15.0,2,0,1.2475,0.6705
14,0.0,4,1,0.7224,1.8084
14,5.0,4,1,0.5902,1.8079
14,1.5,8,1,0.7693,1.8039
14,1.5,8,1,0.8316,1.8054
14,5.0,8,1,0.7624,1.8034
14,1.5,4,0,3.56,1.8029
14,0.0,4,1,0.7707,1.8029
14,1.5,2,0,0.776,1.8028
14,15.0,2,1,1.2225,0.6678
14,15.0,4,0,1.4441,0.6689
14,1.5,4,0,0.9887,1.8029
14,15.0,4,1,1.0753,0.6524
14,5.0,2,1,0.8206,1.8059
14,15.0,2,1,0.7957,0.6637
14,0.0,8,1,0.9419,1.8003
14,15.0,2,1,1.2857,0.6526
14,1.5,8,1,1.1129,1.7982
14,0.0,4,0,0.7191,1.8012
14,15.0,4,1,1.094,0.6658
14,0.0,8,1,0.7159,1.8075
14,1.5,8,1,0.7542,1.8013
14,15.0,2,0,1.3589,0.6589
14,1.5,2,1,0.8283,1.8049
14,5.0,2,1,0.8268,1.8018
14,15.0,4,0,0.9225,0.6585
14,5.0,2,1,0.7188,1.7986
14,5.0,8,0,0.6318,1.8021
14,0.0,2,1,0.9784,1.8045
14,15.0,4,0,1.2185,0.6544
14,15.0,4,1,1.071,0.6686
14,1.5,4,1,0.8009,1.8053
14,15.0,2,1,1.0295,0.6593
14,0.0,4,1,4.462,1.8005
14,15.0,8,0,1.4095,0.6616
14,5.0,8,1,1.0105,1.8034
14,15.0,2,1,3.413,0.6681
14,15.0,8,1,1.3709,0.6614
14,1.5,2,1,1.1302,1.7978
14,0.0,4,1,0.9924,1.7989
14,0.0,8,1,0.8411,1.8041
14,0.0,2,0,0.7799,1.8049
14,15.0,8,0,1.093,0.6668
14,15.0,2,0,0.5606,0.67
14,0.0,8,1,0.8607,1.8031
14,5.0,4,1,0.6786,1.8027
14,15.0,8,1,1.2494,0.6645
14,5.0,8,1,0.7501,1.8034
14,0.0,2,0,0.8384,1.805
14,1.5,8,1,0.8981,1.803
14,5.0,8,1,0.7922,1.8015
14,0.0,4,1,1.0154,1.8045
14,1.5,2,0,0.8612,1.8025
14,0.0,2,0,0.6513,1.8052
14,5.0,2,1,0.8292,1.8008
14,5.0,2,0,0.7157,1.8052
14,5.0,2,0,0.6216,1.8032
14,1.5,8,1,0.8277,1.8047
14,1.5,4,1,0.9322,1.807
14,15.0,2,1,1.0424,0.6611
14,1.5,8,1,0.891,1.7991
14,5.0,4,0,0.694,1.8018
14,5.0,4,0,0.7786,1.8008
14,5.0,2,1,0.4579,1.8047
14,15.0,8,1,1.3066,0.6666
14,5.0,8,1,0.7068,1.8045
14,5.0,4,1,0.8342,1.8044
14,5.0,8,1,0.5668,1.8019
14,5.0,2,0,0.7249,1.8092
14,15.0,2,1,1.2381,0.6616
14,0.0,4,1,0.7809,1.8039
14,15.0,4,0,0.5304,0.6556
14,1.5,4,0,0.6855,1.8023
14,1.5,8,1,0.8876,1.7989
14,1.5,4,1,0.7743,1.805
14,0.0,2,0,1.0529,1.8031
14,1.5,4,1,0.7378,1.8037
14,0.0,2,1,0.9038,1.8018
14,15.0,2,0,0.9691,0.6671
14,0.0,8,1,0.7899,1.8041
14,1.5,2,1,1.2091,1.8081
14,15.0,4,1,1.5214,0.6688
14,5.0,4,0,0.5769,1.8043
14,0.0,8,1,1.0076,1.8041
14,15.0,8,1,1.0891,0.6651
14,1.5,2,0,0.6144,1.8026
14,15.0,8,1,0.9611,0.6653
14,0.0,2,1,0.5719,1.8037
14,5.0,2,0,3.662,1.8068
14,0.0,2,0,0.88,1.8051
14,0.0,2,1,0.8917,1.8054
14,1.5,4,1,1.0315,1.801
14,0.0,8,0,0.6283,1.8036
14,1.5,8,1,0.8888,1.805
14,15.0,8,1,1.0596,0.6697
14,1.5,4,1,0.8624,1.8016
14,0.0,8,1,0.9623,1.8019
14,0.0,8,1,1.0049,1.7993
14,0.0,8,1,0.5991,1.7997
14,5.0,8,1,0.7108,1.8053
14,1.5,2,0,1.0882,1.8078
14,1.5,2,0,0.92,1.8099
14,1.5,2,0,0.7492,1.8107
14,1.5,2,0,0.713,1.7991
14,1.5,8,1,0.8955,1.8056
14,5.0,4,0,0.8807,1.8051
14,15.0,8,1,1.2426,0.6595
14,5.0,4,0,0.734,1.8017
14,1.5,4,1,0.8904,1.8028
14,5.0,8,1,0.8531,1.8035
14,5.0,8,1,0.6753,1.8079
14,15.0,2,0,1.258,0.6599
14,5.0,4,1,0.7016,1.8085
14,1.5,4,1,1.0039,1.8012
14,15.0,2,1,1.2673,0.6623
14,5.0,2,1,0.785,1.8047
14,1.5,2,0,1.1243,1.8063
14,5.0,4,1,0.7074,1.8024
14,15.0,8,0,1.1012,0.6645
14,1.5,2,0,0.5923,1.8068
14,15.0,8,1,3.244,0.6695
14,1.5,4,1,0.9403,1.8014
14,15.0,8,1,1.1347,0.6537
14,1.5,4,1,1.0996,1.8029
14,5.0,8,0,0.6689,1.8049
14,15.0,8,0,0.164,0.6607
14,0.0,2,1,0.7717,1.8054
14,0.0,4,1,0.9077,1.7987
14,1.5,8,1,0.9496,1.8004
14,15.0,2,1,1.0098,0.6669
14,15.0,4,1,1.3426,0.6641
14,0.0,8,1,0.7225,1.8019
14,15.0,2,1,0.8886,0.6629
14,0.0,8,1,0.9808,1.8033
14,1.5,2,1,0.6158,1.8035
14,1.5,8,1,1.0256,1.8045
15,15.0,8,1,1.3232,0.6673
15,15.0,4,1,1.2838,0.6554
15,0.0,2,1,0.6369,1.805
15,15.0,2,1,1.0748,0.6633
15,0.0,8,1,0.8074,1.7978
15,1.5,4,1,1.194,1.803
15,15.0,8,0,1.2403,0.6561
15,0.0,4,1,4.152,1.8061
15,0.0,8,1,0.9359,1.8003
15,15.0,2,1,0.9614,0.6574
15,0.0,8,1,0.8864,1.8084
15,5.0,8,1,0.4607,1.8053
15,15.0,4,1,1.1575,0.663
15,0.0,4,1,0.8217,1.8078
15,0.0,4,1,0.9024,1.8025
15,0.0,2,0,0.9415,1.8028
15,1.5,4,0,1.0355,1.8078
15,5.0,2,1,0.8138,1.7967
15,15.0,2,0,1.0218,0.6703
15,5.0,8,0,0.7554,1.809
15,15.0,2,1,1.4605,0.6537
15,1.5,2,0,1.0645,1.8027
15,5.0,2,1,0.8052,1.8025
15,1.5,4,0,1.2156,1.8048
15,5.0,2,1,0.8482,1.8045
15,0.0,8,1,1.0447,1.8029
15,0.0,4,1,0.7634,1.7995
15,1.5,4,0,0.9184,1.8018
15,1.5,4,0,0.8725,1.806
15,5.0,8,1,0.4709,1.8069
15,1.5,8,1,0.8142,1.8093
15,15.0,2,1,0.161,0.653
15,5.0,2,1,0.8231,1.8024
15,15.0,4,1,1.1371,0.6689
15,15.0,4,0,0.875,0.6727
15,0.0,2,1,0.8887,1.8005
15,5.0,8,1,0.6506,1.7997
15,1.5,8,1,0.9035,1.8007
15,15.0,8,1,0.828,0.6683
15,1.5,2,1,0.9734,1.8068
15,0.0,2,0,0.8023,1.8041
15,1.5,2,1,0.9257,1.8006
15,1.5,8,1,0.9878,1.799
15,15.0,4,1,1.0106,0.6594
15,15.0,2,0,1.0278,0.6578
15,5.0,2,1,0.9127,1.8046
15,1.5,8,1,0.9755,1.7996
15,0.0,4,1,0.6844,1.799
15,1.5,4,0,1.2904,1.8054
15,1.5,4,0,0.8404,1.8039
15,5.0,2,1,0.7178,1.8034
15,0.0,2,1,0.7537,1.807
15,5.0,4,1,0.8368,1.8077
15,15.0,8,1,0.8914,0.6688
15,1.5,4,0,0.455,1.8013
15,1.5,2,1,0.9833,1.8072
15,15.0,8,0,1.3535,0.6597
15,0.0,4,1,0.8219,1.8078
15,0.0,8,1,0.8182,1.8057
15,15.0,8,0,1.0976,0.6503
15,0.0,8,1,0.9871,1.7996
15,15.0,2,0,0.099,0.6622
15,0.0,2,1,0.9286,1.8051
15,0.0,8,1,0.8801,1.8015
15,0.0,4,0,0.6783,1.8042
15,1.5,2,1,0.6397,1.8034
15,5.0,2,0,0.7612,1.8042
15,15.0,4,1,1.273,0.6684
15,0.0,8,1,0.8472,1.8065
15,5.0,4,1,0.9517,1.804
15,5.0,2,1,0.6296,1.7986
15,5.0,4,1,0.542,1.7976
15,1.5,4,1,0.9587,1.8035
15,1.5,8,1,0.6508,1.8086
15,1.5,4,1,1.1518,1.8038
15,0.0,2,0,0.8164,1.8056
15,0.0,4,1,1.1376,1.8065
15,1.5,8,1,1.1014,1.8051
15,1.5,4,0,1.1206,1.8113
15,0.0,2,1,0.8118,1.8066
15,5.0,8,1,0.7267,1.8006
15,15.0,2,1,1.3048,0.6662
15,15.0,8,1,0.8368,0.6749
15,0.0,2,1,0.7425,1.8026
15,15.0,8,0,0.9245,0.6742
15,0.0,2,1,1.0795,1.8089
15,15.0,2,0,1.4964,0.6536
15,0.0,8,1,0.9287,1.8048
15,15.0,2,1,1.0725,0.6608
15,15.0,2,1,1.1138,0.6584
15,0.0,8,1,1.1945,1.8073
15,5.0,2,0,0.5918,1.8056
15,0.0,2,1,0.8165,1.8058
15,1.5,8,1,0.8056,1.8003
15,5.0,2,1,0.7662,1.8008
15,0.0,8,1,0.9094,1.809
15,1.5,8,1,1.069,1.8037
15,5.0,4,1,0.9088,1.8023
15,5.0,8,1,0.7625,1.8006
15,0.0,8,1,0.913,1.8047
15,5.0,2,0,0.628,1.8017
15,5.0,4,1,0.6396,1.7988
15,15.0,4,1,0.6395,0.6525
15,0.0,4,1,0.6709,1.8004
15,0.0,2,1,0.9357,1.8046
15,0.0,8,1,0.7973,1.805
15,15.0,2,0,1.2038,0.6569
15,5.0,4,1,0.8039,1.805
15,0.0,4,1,0.7611,1.8039
15,0.0,8,0,0.9004,1.8021
15,5.0,2,1,0.9334,1.8022
15,0.0,8,1,0.7368,1.8087
15,1.5,4,1,0.9339,1.8049
15,5.0,8,1,0.8389,1.8034
15,0.0,4,1,0.9396,1.8039
15,1.5,8,1,0.8238,1.8064
15,15.0,2,0,0.6876,0.659
15,15.0,8,0,1.4273,0.6678
15,0.0,4,1,0.8097,1.805
15,1.5,2,1,0.9019,1.8066
15,1.5,4,1,0.9553,1.8042
15,0.0,8,1,0.6408,1.807
15,15.0,8,0,1.3113,0.6588
15,15.0,4,1,1.4588,0.658
15,0.0,2,0,3.959,1.8032
15,1.5,2,1,0.8184,1.8008
15,5.0,2,0,0.6618,1.8043
15,5.0,4,1,0.9098,1.8021
15,0.0,4,1,0.7628,1.8014
15,15.0,2,0,1.1768,0.6589
15,5.0,8,1,0.6282,1.8007
15,1.5,8,1,1.0374,1.8065
15,5.0,4,1,0.6136,1.8047
15,1.5,4,0,0.5853,1.8085
15,15.0,4,0,0.86,0.661
15,15.0,8,1,0.9701,0.6591
15,1.5,8,1,0.8854,1.7989
15,15.0,8,0,1.0307,0.6646
15,5.0,4,1,0.8788,1.8066
15,0.0,4,1,0.8136,1.8044
15,0.0,2,1,0.795,1.8031
15,0.0,2,0,0.8585,1.8037
15,5.0,2,0,0.7363,1.8047
15,15.0,8,0,1.3559,0.6596
15,15.0,4,1,1.0746,0.6587
15,1.5,2,1,0.9499,1.7983
15,1.5,8,1,1.0774,1.8055
15,0.0,8,1,0.8781,1.8078
15,1.5,2,1,0.9847,1.8005
15,1.5,8,1,1.023,1.8091
15,5.0,8,1,0.8382,1.8023
15,1.5,4,0,0.8903,1.7996
15,5.0,4,1,0.766,1.803
15,1.5,2,1,1.0824,1.8018
15,1.5,4,1,1.0354,1.8074
15,15.0,2,0,1.1532,0.6593
15,15.0,4,1,1.1588,0.6546
15,5.0,4,1,1.0974,1.8044
15,5.0,8,1,3.793,1.8029
15,5.0,8,1,0.861,1.8042
15,1.5,2,0,0.9277,1.8033
15,5.0,4,0,0.8627,1.7988
15,0.0,8,1,0.6653,1.8047
15,1.5,8,1,0.6361,1.8055
15,5.0,4,1,0.8195,1.8054
15,15.0,4,1,1.2293,0.6635
15,0.0,4,1,0.6582,1.8003
15,0.0,4,1,0.6422,1.8058
15,5.0,8,1,0.8338,1.7972
15,1.5,8,1,4.252,1.8011
15,1.5,4,0,0.8622,1.8022
15,15.0,4,1,1.5106,0.6633
15,1.5,2,1,0.8234,1.8083
15,5.0,2,0,0.8983,1.8091
15,0.0,2,1,0.7713,1.8058
15,1.5,2,1,0.788,1.8028
15,1.5,4,1,0.7543,1.8012
15,0.0,4,1,1.161,1.8053
15,15.0,8,0,1.0764,0.66
15,5.0,8,1,0.7244,1.8046
15,5.0,2,1,0.7384,1.8034
15,1.5,8,1,1.1322,1.8021
15,5.0,2,0,0.5513,1.7993
15,5.0,2,1,0.7509,1.8049
15,0.0,2,1,0.8376,1.8046
15,15.0,2,0,1.1434,0.6597
15,15.0,2,1,1.2007,0.6554
15,0.0,2,1,0.8553,1.8035
15,15.0,8,1,1.1251,0.6616
15,15.0,4,0,1.3081,0.6637
15,0.0,2,1,0.808,1.8049
15,5.0,4,1,0.8275,1.8061
15,0.0,4,1,1.0822,1.8038
15,1.5,2,0,0.9036,1.8031
15,5.0,4,1,0.7499,1.8041
15,1.5,2,1,0.8115,1.8036
15,5.0,8,1,0.7648,1.8019
15,1.5,4,1,0.8059,1.7969
15,15.0,8,0,1.1304,0.666
15,1.5,2,0,0.837,1.8041
15,1.5,8,1,0.7998,1.8056
15,5.0,2,1,0.7228,1.8066
15,1.5,8,1,0.5908,1.8016
15,1.5,8,1,0.588,1.8048
15,1.5,2,0,0.9645,1.8055
15,15.0,8,1,1.1538,0.6594
15,5.0,8,1,0.7523,1.8073
15,15.0,8,0,0.9598,0.6616
15,15.0,8,1,1.29,0.6684
15,15.0,8,1,1.385,0.6526
15,5.0,2,1,0.8141,1.8003
15,15.0,4,1,0.7816,0.6624
15,0.0,8,0,1.1317,1.802
15,15.0,2,1,1.2765,0.6558
15,5.0,8,1,0.7387,1.8096
15,15.0,4,0,1.0628,0.6624
15,5.0,4,0,0.5639,1.8085
15,15.0,2,0,1.3789,0.6615
15,15.0,2,0,1.2519,0.6669
15,0.0,8,1,0.6848,1.8051
15,15.0,4,1,1.0931,0.6685
15,1.5,4,1,1.0173,1.8084
15,5.0,4,1,0.7083,1.8015
15,15.0,4,1,1.0579,0.6621
15,5.0,4,1,0.9505,1.8106
15,15.0,4,0,1.3279,0.6622
15,5.0,8,1,4.425,1.8038
15,1.5,8,1,1.1063,1.8043
15,5.0,4,1,0.5722,1.8054
15,1.5,2,0,0.9307,1.8032
15,5.0,8,1,0.7802,1.8038
15,5.0,8,0,0.7895,1.803
15,0.0,4,1,0.9054,1.7975
15,0.0,4,1,0.7803,1.8083
15,5.0,4,1,0.7392,1.8088
15,1.5,2,1,0.7322,1.8043
15,15.0,4,0,1.0206,0.6721
15,5.0,8,1,0.7134,1.801
15,1.5,2,0,0.8951,1.7966
15,0.0,2,0,0.6584,1.7997
